== 2024-02-26 16:10:32.246380 == | ================启动Log================
== 2024-02-28 18:00:31.677448 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709114431677, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:01:00.330530 writeLog== | k线完结,{'e': 'kline', 'E': 1709114460253, 's': 'ARPAUSDT', 'k': {'t': 1709114400000, 'T': 1709114459999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168299813, 'L': 168300069, 'o': '0.06990', 'c': '0.07000', 'h': '0.07006', 'l': '0.06990', 'v': '318839', 'n': 257, 'x': True, 'q': '22316.65577', 'V': '236428', 'Q': '16548.06445', 'B': '0'}}
== 2024-02-28 18:01:31.771239 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709114491770, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:02:01.089630 writeLog== | k线完结,{'e': 'kline', 'E': 1709114521038, 's': 'ARPAUSDT', 'k': {'t': 1709114460000, 'T': 1709114519999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168300070, 'L': 168300571, 'o': '0.07002', 'c': '0.07022', 'h': '0.07025', 'l': '0.07001', 'v': '601382', 'n': 502, 'x': True, 'q': '42167.09383', 'V': '481486', 'Q': '33759.00889', 'B': '0'}}
== 2024-02-28 18:02:31.913157 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709114551912, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:03:00.142021 writeLog== | k线完结,{'e': 'kline', 'E': 1709114580076, 's': 'ARPAUSDT', 'k': {'t': 1709114520000, 'T': 1709114579999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168300572, 'L': 168300919, 'o': '0.07022', 'c': '0.07014', 'h': '0.07028', 'l': '0.07011', 'v': '469438', 'n': 348, 'x': True, 'q': '32966.01252', 'V': '133536', 'Q': '9378.09691', 'B': '0'}}
== 2024-02-28 18:03:32.000858 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709114612000, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:04:00.252865 writeLog== | k线完结,{'e': 'kline', 'E': 1709114640184, 's': 'ARPAUSDT', 'k': {'t': 1709114580000, 'T': 1709114639999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168300920, 'L': 168301139, 'o': '0.07013', 'c': '0.07009', 'h': '0.07023', 'l': '0.07007', 'v': '202467', 'n': 220, 'x': True, 'q': '14207.23077', 'V': '144855', 'Q': '10165.40346', 'B': '0'}}
== 2024-02-28 18:04:32.113986 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709114672113, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:05:01.098776 writeLog== | k线完结,{'e': 'kline', 'E': 1709114701042, 's': 'ARPAUSDT', 'k': {'t': 1709114640000, 'T': 1709114699999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168301140, 'L': 168301247, 'o': '0.07009', 'c': '0.07014', 'h': '0.07018', 'l': '0.07009', 'v': '171621', 'n': 108, 'x': True, 'q': '12039.64993', 'V': '54567', 'Q': '3827.66026', 'B': '0'}}
== 2024-02-28 18:05:32.204935 writeLog== | 全撤:{'status': 'failed', 'data': {'ts': 1709114732204, 'code': -1, 'info': {'code': '40009', 'msg': 'sign签名错误', 'requestTime': 1709114732182, 'data': None}}, 'extra': None}
== 2024-02-28 18:06:03.038660 writeLog== | k线完结,{'e': 'kline', 'E': 1709114763000, 's': 'ARPAUSDT', 'k': {'t': 1709114700000, 'T': 1709114759999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168301248, 'L': 168301389, 'o': '0.07017', 'c': '0.07014', 'h': '0.07017', 'l': '0.07007', 'v': '230016', 'n': 142, 'x': True, 'q': '16130.93440', 'V': '100539', 'Q': '7050.89544', 'B': '0'}}
== 2024-02-28 18:06:32.406675 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709114792406, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:07:00.400591 writeLog== | k线完结,{'e': 'kline', 'E': 1709114820327, 's': 'ARPAUSDT', 'k': {'t': 1709114760000, 'T': 1709114819999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168301390, 'L': 168301528, 'o': '0.07013', 'c': '0.07012', 'h': '0.07017', 'l': '0.07007', 'v': '204796', 'n': 139, 'x': True, 'q': '14359.97082', 'V': '60998', 'Q': '4278.50919', 'B': '0'}}
== 2024-02-28 18:07:32.544198 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709114852543, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:08:00.066585 writeLog== | k线完结,{'e': 'kline', 'E': 1709114880028, 's': 'ARPAUSDT', 'k': {'t': 1709114820000, 'T': 1709114879999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168301529, 'L': 168301628, 'o': '0.07014', 'c': '0.07008', 'h': '0.07017', 'l': '0.07007', 'v': '122448', 'n': 100, 'x': True, 'q': '8585.57296', 'V': '27731', 'Q': '1945.18485', 'B': '0'}}
== 2024-02-28 18:08:32.637433 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709114912637, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:09:00.487271 writeLog== | k线完结,{'e': 'kline', 'E': 1709114940449, 's': 'ARPAUSDT', 'k': {'t': 1709114880000, 'T': 1709114939999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168301629, 'L': 168301714, 'o': '0.07009', 'c': '0.07014', 'h': '0.07016', 'l': '0.07009', 'v': '90622', 'n': 86, 'x': True, 'q': '6354.80999', 'V': '46913', 'Q': '3289.95500', 'B': '0'}}
== 2024-02-28 18:09:32.743180 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709114972742, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:10:03.039891 writeLog== | k线完结,{'e': 'kline', 'E': 1709115003001, 's': 'ARPAUSDT', 'k': {'t': 1709114940000, 'T': 1709114999999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168301715, 'L': 168301864, 'o': '0.07014', 'c': '0.07013', 'h': '0.07022', 'l': '0.07013', 'v': '139080', 'n': 150, 'x': True, 'q': '9761.45324', 'V': '107535', 'Q': '7547.86776', 'B': '0'}}
== 2024-02-28 18:10:32.885588 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115032885, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:11:01.194699 writeLog== | k线完结,{'e': 'kline', 'E': 1709115061145, 's': 'ARPAUSDT', 'k': {'t': 1709115000000, 'T': 1709115059999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168301865, 'L': 168301994, 'o': '0.07014', 'c': '0.07018', 'h': '0.07023', 'l': '0.07014', 'v': '153791', 'n': 130, 'x': True, 'q': '10795.64387', 'V': '58933', 'Q': '4136.80876', 'B': '0'}}
== 2024-02-28 18:11:33.010546 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115093010, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:12:01.143976 writeLog== | k线完结,{'e': 'kline', 'E': 1709115121086, 's': 'ARPAUSDT', 'k': {'t': 1709115060000, 'T': 1709115119999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168301995, 'L': 168302091, 'o': '0.07018', 'c': '0.07014', 'h': '0.07018', 'l': '0.07013', 'v': '99614', 'n': 97, 'x': True, 'q': '6988.25870', 'V': '28844', 'Q': '2023.54258', 'B': '0'}}
== 2024-02-28 18:12:33.123278 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115153123, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:13:01.187950 writeLog== | k线完结,{'e': 'kline', 'E': 1709115181137, 's': 'ARPAUSDT', 'k': {'t': 1709115120000, 'T': 1709115179999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168302092, 'L': 168302182, 'o': '0.07013', 'c': '0.07012', 'h': '0.07014', 'l': '0.07011', 'v': '49661', 'n': 91, 'x': True, 'q': '3482.56298', 'V': '40656', 'Q': '2851.12298', 'B': '0'}}
== 2024-02-28 18:13:33.192358 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115213192, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:14:00.228129 writeLog== | k线完结,{'e': 'kline', 'E': 1709115240134, 's': 'ARPAUSDT', 'k': {'t': 1709115180000, 'T': 1709115239999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168302183, 'L': 168302469, 'o': '0.07011', 'c': '0.06997', 'h': '0.07011', 'l': '0.06989', 'v': '612843', 'n': 287, 'x': True, 'q': '42881.81307', 'V': '51934', 'Q': '3634.81267', 'B': '0'}}
== 2024-02-28 18:14:33.324041 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115273323, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:15:00.430096 writeLog== | k线完结,{'e': 'kline', 'E': 1709115300395, 's': 'ARPAUSDT', 'k': {'t': 1709115240000, 'T': 1709115299999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168302470, 'L': 168302600, 'o': '0.06997', 'c': '0.07008', 'h': '0.07011', 'l': '0.06997', 'v': '198982', 'n': 131, 'x': True, 'q': '13938.76483', 'V': '170782', 'Q': '11962.87688', 'B': '0'}}
== 2024-02-28 18:15:33.413875 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115333413, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:16:00.173175 writeLog== | k线完结,{'e': 'kline', 'E': 1709115360094, 's': 'ARPAUSDT', 'k': {'t': 1709115300000, 'T': 1709115359999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168302601, 'L': 168302817, 'o': '0.07009', 'c': '0.07004', 'h': '0.07018', 'l': '0.07003', 'v': '177338', 'n': 217, 'x': True, 'q': '12431.69089', 'V': '137024', 'Q': '9606.45217', 'B': '0'}}
== 2024-02-28 18:16:33.533026 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115393532, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:17:01.456156 writeLog== | k线完结,{'e': 'kline', 'E': 1709115421418, 's': 'ARPAUSDT', 'k': {'t': 1709115360000, 'T': 1709115419999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168302818, 'L': 168303051, 'o': '0.07004', 'c': '0.06986', 'h': '0.07007', 'l': '0.06984', 'v': '369501', 'n': 234, 'x': True, 'q': '25857.46998', 'V': '221568', 'Q': '15512.34131', 'B': '0'}}
== 2024-02-28 18:17:33.636056 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115453635, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:18:00.758934 writeLog== | k线完结,{'e': 'kline', 'E': 1709115480725, 's': 'ARPAUSDT', 'k': {'t': 1709115420000, 'T': 1709115479999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168303052, 'L': 168303233, 'o': '0.06988', 'c': '0.06980', 'h': '0.06994', 'l': '0.06980', 'v': '204775', 'n': 182, 'x': True, 'q': '14313.03991', 'V': '136512', 'Q': '9542.82298', 'B': '0'}}
== 2024-02-28 18:18:33.727022 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115513726, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:19:03.041387 writeLog== | k线完结,{'e': 'kline', 'E': 1709115543000, 's': 'ARPAUSDT', 'k': {'t': 1709115480000, 'T': 1709115539999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168303234, 'L': 168303410, 'o': '0.06980', 'c': '0.06987', 'h': '0.06988', 'l': '0.06974', 'v': '256813', 'n': 177, 'x': True, 'q': '17930.13086', 'V': '141379', 'Q': '9872.35966', 'B': '0'}}
== 2024-02-28 18:19:33.850459 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115573850, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:20:00.236458 writeLog== | k线完结,{'e': 'kline', 'E': 1709115600197, 's': 'ARPAUSDT', 'k': {'t': 1709115540000, 'T': 1709115599999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168303411, 'L': 168303530, 'o': '0.06987', 'c': '0.06994', 'h': '0.06998', 'l': '0.06984', 'v': '145935', 'n': 120, 'x': True, 'q': '10198.81298', 'V': '91114', 'Q': '6368.14055', 'B': '0'}}
== 2024-02-28 18:20:33.950059 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115633949, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:21:00.967931 writeLog== | k线完结,{'e': 'kline', 'E': 1709115660933, 's': 'ARPAUSDT', 'k': {'t': 1709115600000, 'T': 1709115659999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168303531, 'L': 168303668, 'o': '0.06995', 'c': '0.06997', 'h': '0.07000', 'l': '0.06992', 'v': '114262', 'n': 138, 'x': True, 'q': '7992.62471', 'V': '56001', 'Q': '3917.55629', 'B': '0'}}
== 2024-02-28 18:21:34.085334 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115694085, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:22:02.426422 writeLog== | k线完结,{'e': 'kline', 'E': 1709115722383, 's': 'ARPAUSDT', 'k': {'t': 1709115660000, 'T': 1709115719999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168303669, 'L': 168303718, 'o': '0.06997', 'c': '0.06998', 'h': '0.07000', 'l': '0.06996', 'v': '32606', 'n': 50, 'x': True, 'q': '2281.83808', 'V': '11740', 'Q': '821.66322', 'B': '0'}}
== 2024-02-28 18:22:34.210589 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115754210, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:23:00.704409 writeLog== | k线完结,{'e': 'kline', 'E': 1709115780661, 's': 'ARPAUSDT', 'k': {'t': 1709115720000, 'T': 1709115779999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168303719, 'L': 168303769, 'o': '0.06996', 'c': '0.06992', 'h': '0.06998', 'l': '0.06988', 'v': '69113', 'n': 51, 'x': True, 'q': '4832.59489', 'V': '8225', 'Q': '575.04867', 'B': '0'}}
== 2024-02-28 18:23:34.363727 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115814363, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:24:00.315017 writeLog== | k线完结,{'e': 'kline', 'E': 1709115840281, 's': 'ARPAUSDT', 'k': {'t': 1709115780000, 'T': 1709115839999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168303770, 'L': 168303824, 'o': '0.06993', 'c': '0.06999', 'h': '0.06999', 'l': '0.06993', 'v': '51711', 'n': 55, 'x': True, 'q': '3617.84593', 'V': '47059', 'Q': '3292.32422', 'B': '0'}}
== 2024-02-28 18:24:34.450169 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115874449, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:25:03.018652 writeLog== | k线完结,{'e': 'kline', 'E': 1709115903000, 's': 'ARPAUSDT', 'k': {'t': 1709115840000, 'T': 1709115899999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168303825, 'L': 168303980, 'o': '0.06999', 'c': '0.06994', 'h': '0.06999', 'l': '0.06988', 'v': '221185', 'n': 156, 'x': True, 'q': '15466.12196', 'V': '24922', 'Q': '1743.30244', 'B': '0'}}
== 2024-02-28 18:25:34.541554 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709115934541, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:26:00.383450 writeLog== | k线完结,{'e': 'kline', 'E': 1709115960374, 's': 'ARPAUSDT', 'k': {'t': 1709115900000, 'T': 1709115959999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168303981, 'L': 168304137, 'o': '0.06994', 'c': '0.07001', 'h': '0.07003', 'l': '0.06992', 'v': '120679', 'n': 157, 'x': True, 'q': '8443.38667', 'V': '114640', 'Q': '8020.91760', 'B': '0'}}
== 2024-02-28 18:26:34.626458 writeLog== | 全撤:{'status': 'failed', 'data': {'ts': 1709115994626, 'code': -1, 'info': {'code': '40009', 'msg': 'sign签名错误', 'requestTime': 1709115994621, 'data': None}}, 'extra': None}
== 2024-02-28 18:27:03.010798 writeLog== | k线完结,{'e': 'kline', 'E': 1709116023000, 's': 'ARPAUSDT', 'k': {'t': 1709115960000, 'T': 1709116019999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168304138, 'L': 168304218, 'o': '0.07000', 'c': '0.06994', 'h': '0.07000', 'l': '0.06994', 'v': '80070', 'n': 81, 'x': True, 'q': '5601.41163', 'V': '5761', 'Q': '403.04736', 'B': '0'}}
== 2024-02-28 18:27:34.802045 writeLog== | 全撤:{'status': 'failed', 'data': {'ts': 1709116054801, 'code': -1, 'info': {'code': '40009', 'msg': 'sign签名错误', 'requestTime': 1709116054801, 'data': None}}, 'extra': None}
== 2024-02-28 18:28:03.008227 writeLog== | k线完结,{'e': 'kline', 'E': 1709116083001, 's': 'ARPAUSDT', 'k': {'t': 1709116020000, 'T': 1709116079999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168304219, 'L': 168304309, 'o': '0.06994', 'c': '0.06997', 'h': '0.06998', 'l': '0.06991', 'v': '83127', 'n': 91, 'x': True, 'q': '5814.56535', 'V': '58680', 'Q': '4104.73358', 'B': '0'}}
== 2024-02-28 18:28:34.977772 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709116114977, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:29:03.008544 writeLog== | k线完结,{'e': 'kline', 'E': 1709116143001, 's': 'ARPAUSDT', 'k': {'t': 1709116080000, 'T': 1709116139999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168304310, 'L': 168304355, 'o': '0.06997', 'c': '0.07002', 'h': '0.07005', 'l': '0.06997', 'v': '34050', 'n': 46, 'x': True, 'q': '2384.19986', 'V': '30168', 'Q': '2112.41168', 'B': '0'}}
== 2024-02-28 18:29:35.055522 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709116175055, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:30:02.347637 writeLog== | k线完结,{'e': 'kline', 'E': 1709116202346, 's': 'ARPAUSDT', 'k': {'t': 1709116140000, 'T': 1709116199999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168304356, 'L': 168304393, 'o': '0.07003', 'c': '0.07003', 'h': '0.07005', 'l': '0.07003', 'v': '16672', 'n': 38, 'x': True, 'q': '1167.64461', 'V': '5529', 'Q': '387.24566', 'B': '0'}}
== 2024-02-28 18:30:35.160206 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709116235159, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:31:01.859050 writeLog== | k线完结,{'e': 'kline', 'E': 1709116261867, 's': 'ARPAUSDT', 'k': {'t': 1709116200000, 'T': 1709116259999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168304394, 'L': 168304508, 'o': '0.07003', 'c': '0.07006', 'h': '0.07007', 'l': '0.07002', 'v': '67971', 'n': 115, 'x': True, 'q': '4761.56174', 'V': '29303', 'Q': '2052.96819', 'B': '0'}}
== 2024-02-28 18:31:35.230818 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709116295230, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:32:01.905129 writeLog== | k线完结,{'e': 'kline', 'E': 1709116321916, 's': 'ARPAUSDT', 'k': {'t': 1709116260000, 'T': 1709116319999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168304509, 'L': 168304602, 'o': '0.07006', 'c': '0.07005', 'h': '0.07007', 'l': '0.07002', 'v': '52314', 'n': 94, 'x': True, 'q': '3664.71424', 'V': '15742', 'Q': '1102.83990', 'B': '0'}}
== 2024-02-28 18:32:35.316639 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709116355316, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:33:00.194478 writeLog== | k线完结,{'e': 'kline', 'E': 1709116380163, 's': 'ARPAUSDT', 'k': {'t': 1709116320000, 'T': 1709116379999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168304603, 'L': 168304668, 'o': '0.07005', 'c': '0.07004', 'h': '0.07009', 'l': '0.07004', 'v': '57201', 'n': 66, 'x': True, 'q': '4008.04784', 'V': '16720', 'Q': '1171.51561', 'B': '0'}}
== 2024-02-28 18:33:35.427947 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709116415427, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:34:00.404395 writeLog== | k线完结,{'e': 'kline', 'E': 1709116440372, 's': 'ARPAUSDT', 'k': {'t': 1709116380000, 'T': 1709116439999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168304669, 'L': 168304786, 'o': '0.07004', 'c': '0.07004', 'h': '0.07009', 'l': '0.07002', 'v': '144443', 'n': 118, 'x': True, 'q': '10117.90169', 'V': '51562', 'Q': '3612.53974', 'B': '0'}}
== 2024-02-28 18:34:35.543681 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709116475543, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:35:01.060641 writeLog== | k线完结,{'e': 'kline', 'E': 1709116501051, 's': 'ARPAUSDT', 'k': {'t': 1709116440000, 'T': 1709116499999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168304787, 'L': 168304889, 'o': '0.07004', 'c': '0.07018', 'h': '0.07018', 'l': '0.07004', 'v': '125832', 'n': 103, 'x': True, 'q': '8820.45935', 'V': '104772', 'Q': '7345.14094', 'B': '0'}}
== 2024-02-28 18:35:35.670671 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709116535670, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:36:00.235414 writeLog== | k线完结,{'e': 'kline', 'E': 1709116560221, 's': 'ARPAUSDT', 'k': {'t': 1709116500000, 'T': 1709116559999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168304890, 'L': 168305035, 'o': '0.07017', 'c': '0.07025', 'h': '0.07025', 'l': '0.07017', 'v': '132882', 'n': 146, 'x': True, 'q': '9331.09284', 'V': '72996', 'Q': '5126.67815', 'B': '0'}}
== 2024-02-28 18:36:35.824712 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709116595824, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:37:00.876952 writeLog== | k线完结,{'e': 'kline', 'E': 1709116620891, 's': 'ARPAUSDT', 'k': {'t': 1709116560000, 'T': 1709116619999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168305036, 'L': 168305139, 'o': '0.07025', 'c': '0.07020', 'h': '0.07025', 'l': '0.07017', 'v': '210384', 'n': 104, 'x': True, 'q': '14768.50265', 'V': '14639', 'Q': '1027.56785', 'B': '0'}}
== 2024-02-28 18:37:35.906054 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709116655905, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:38:01.965093 writeLog== | k线完结,{'e': 'kline', 'E': 1709116681984, 's': 'ARPAUSDT', 'k': {'t': 1709116620000, 'T': 1709116679999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168305140, 'L': 168305262, 'o': '0.07019', 'c': '0.07009', 'h': '0.07021', 'l': '0.07008', 'v': '110644', 'n': 123, 'x': True, 'q': '7762.74914', 'V': '27898', 'Q': '1957.88136', 'B': '0'}}
== 2024-02-28 18:38:36.044423 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709116716044, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:39:02.987683 writeLog== | k线完结,{'e': 'kline', 'E': 1709116743000, 's': 'ARPAUSDT', 'k': {'t': 1709116680000, 'T': 1709116739999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168305263, 'L': 168305365, 'o': '0.07009', 'c': '0.07011', 'h': '0.07015', 'l': '0.07007', 'v': '243919', 'n': 103, 'x': True, 'q': '17099.37161', 'V': '40679', 'Q': '2851.65480', 'B': '0'}}
== 2024-02-28 18:39:36.166447 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709116776166, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:40:01.473131 writeLog== | k线完结,{'e': 'kline', 'E': 1709116801483, 's': 'ARPAUSDT', 'k': {'t': 1709116740000, 'T': 1709116799999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168305366, 'L': 168305410, 'o': '0.07007', 'c': '0.07010', 'h': '0.07010', 'l': '0.07007', 'v': '48715', 'n': 45, 'x': True, 'q': '3414.53136', 'V': '40540', 'Q': '2841.62033', 'B': '0'}}
== 2024-02-28 18:40:36.310552 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709116836310, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 18:41:00.727409 writeLog== | k线完结,{'e': 'kline', 'E': 1709116860749, 's': 'ARPAUSDT', 'k': {'t': 1709116800000, 'T': 1709116859999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168305411, 'L': 168305544, 'o': '0.07010', 'c': '0.07017', 'h': '0.07019', 'l': '0.07010', 'v': '94165', 'n': 134, 'x': True, 'q': '6605.08357', 'V': '90004', 'Q': '6313.26990', 'B': '0'}}
