== 2024-02-26 16:10:33.257856 == | ================启动Log================
== 2024-02-28 09:54:01.836290 writeLog== | k线完结,{'e': 'kline', 'E': 1709085241806, 's': 'AGLDUSDT', 'k': {'t': 1709085180000, 'T': 1709085239999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671181, 'L': 56671199, 'o': '1.5080000', 'c': '1.5081000', 'h': '1.5090000', 'l': '1.5078000', 'v': '796', 'n': 19, 'x': True, 'q': '1200.5102000', 'V': '278', 'Q': '419.2959000', 'B': '0'}}
== 2024-02-28 09:54:35.516297 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709085274687, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:55:03.600757 writeLog== | k线完结,{'e': 'kline', 'E': 1709085303000, 's': 'AGLDUSDT', 'k': {'t': 1709085240000, 'T': 1709085299999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671200, 'L': 56671232, 'o': '1.5081000', 'c': '1.5092000', 'h': '1.5092000', 'l': '1.5078000', 'v': '954', 'n': 33, 'x': True, 'q': '1439.3225000', 'V': '854', 'Q': '1288.5381000', 'B': '0'}}
== 2024-02-28 09:55:38.541683 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709085338539, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:56:01.378400 writeLog== | k线完结,{'e': 'kline', 'E': 1709085361338, 's': 'AGLDUSDT', 'k': {'t': 1709085300000, 'T': 1709085359999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671233, 'L': 56671258, 'o': '1.5090000', 'c': '1.5073000', 'h': '1.5090000', 'l': '1.5073000', 'v': '284', 'n': 26, 'x': True, 'q': '428.1822000', 'V': '120', 'Q': '180.8904000', 'B': '0'}}
== 2024-02-28 09:56:48.167330 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709085408166, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:57:02.339926 writeLog== | k线完结,{'e': 'kline', 'E': 1709085421559, 's': 'AGLDUSDT', 'k': {'t': 1709085360000, 'T': 1709085419999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671259, 'L': 56671289, 'o': '1.5074000', 'c': '1.5076000', 'h': '1.5087000', 'l': '1.5071000', 'v': '1148', 'n': 31, 'x': True, 'q': '1731.0471000', 'V': '777', 'Q': '1171.7878000', 'B': '0'}}
== 2024-02-28 09:57:55.071057 writeLog== | 全撤:{'status': 'failed', 'data': {'ts': 1709085475070, 'code': -1, 'info': {'code': '40009', 'msg': 'sign签名错误', 'requestTime': 1709085474178, 'data': None}}, 'extra': None}
== 2024-02-28 09:58:02.342970 writeLog== | k线完结,{'e': 'kline', 'E': 1709085482268, 's': 'AGLDUSDT', 'k': {'t': 1709085420000, 'T': 1709085479999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671290, 'L': 56671300, 'o': '1.5076000', 'c': '1.5086000', 'h': '1.5094000', 'l': '1.5076000', 'v': '127', 'n': 11, 'x': True, 'q': '191.5725000', 'V': '80', 'Q': '120.6568000', 'B': '0'}}
== 2024-02-28 09:59:02.343880 writeLog== | k线完结,{'e': 'kline', 'E': 1709085541342, 's': 'AGLDUSDT', 'k': {'t': 1709085480000, 'T': 1709085539999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671301, 'L': 56671324, 'o': '1.5086000', 'c': '1.5084000', 'h': '1.5093000', 'l': '1.5084000', 'v': '484', 'n': 24, 'x': True, 'q': '730.3125000', 'V': '364', 'Q': '549.2421000', 'B': '0'}}
== 2024-02-28 09:59:12.656002 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709085552413, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:00:03.147151 writeLog== | k线完结,{'e': 'kline', 'E': 1709085603001, 's': 'AGLDUSDT', 'k': {'t': 1709085540000, 'T': 1709085599999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671325, 'L': 56671343, 'o': '1.5081000', 'c': '1.5065000', 'h': '1.5081000', 'l': '1.5061000', 'v': '350', 'n': 19, 'x': True, 'q': '527.2796000', 'V': '49', 'Q': '73.8213000', 'B': '0'}}
== 2024-02-28 10:00:21.007038 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709085619369, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:01:02.576337 writeLog== | k线完结,{'e': 'kline', 'E': 1709085662340, 's': 'AGLDUSDT', 'k': {'t': 1709085600000, 'T': 1709085659999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671344, 'L': 56671404, 'o': '1.5070000', 'c': '1.5047000', 'h': '1.5071000', 'l': '1.5047000', 'v': '1260', 'n': 61, 'x': True, 'q': '1896.9925000', 'V': '434', 'Q': '653.5814000', 'B': '0'}}
== 2024-02-28 10:01:28.730661 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709085687369, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:02:05.808875 writeLog== | k线完结,{'e': 'kline', 'E': 1709085723001, 's': 'AGLDUSDT', 'k': {'t': 1709085660000, 'T': 1709085719999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671405, 'L': 56671481, 'o': '1.5045000', 'c': '1.5076000', 'h': '1.5078000', 'l': '1.5035000', 'v': '1385', 'n': 77, 'x': True, 'q': '2084.7944000', 'V': '974', 'Q': '1466.4094000', 'B': '0'}}
== 2024-02-28 10:02:39.810861 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709085757114, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:03:04.773647 writeLog== | k线完结,{'e': 'kline', 'E': 1709085780725, 's': 'AGLDUSDT', 'k': {'t': 1709085720000, 'T': 1709085779999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671482, 'L': 56671542, 'o': '1.5073000', 'c': '1.5077000', 'h': '1.5092000', 'l': '1.5069000', 'v': '1005', 'n': 61, 'x': True, 'q': '1515.5911000', 'V': '497', 'Q': '749.5003000', 'B': '0'}}
== 2024-02-28 10:03:43.494758 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709085823494, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:04:14.396983 writeLog== | k线完结,{'e': 'kline', 'E': 1709085843001, 's': 'AGLDUSDT', 'k': {'t': 1709085780000, 'T': 1709085839999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671543, 'L': 56671603, 'o': '1.5073000', 'c': '1.5080000', 'h': '1.5087000', 'l': '1.5066000', 'v': '2283', 'n': 61, 'x': True, 'q': '3442.5485000', 'V': '1148', 'Q': '1731.1668000', 'B': '0'}}
== 2024-02-28 10:05:02.904527 writeLog== | k线完结,{'e': 'kline', 'E': 1709085902364, 's': 'AGLDUSDT', 'k': {'t': 1709085840000, 'T': 1709085899999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671604, 'L': 56671660, 'o': '1.5080000', 'c': '1.5084000', 'h': '1.5097000', 'l': '1.5080000', 'v': '1608', 'n': 57, 'x': True, 'q': '2426.0488000', 'V': '979', 'Q': '1477.1435000', 'B': '0'}}
== 2024-02-28 10:06:00.734161 writeLog== | k线完结,{'e': 'kline', 'E': 1709085960412, 's': 'AGLDUSDT', 'k': {'t': 1709085900000, 'T': 1709085959999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671661, 'L': 56671719, 'o': '1.5081000', 'c': '1.5060000', 'h': '1.5095000', 'l': '1.5060000', 'v': '1907', 'n': 59, 'x': True, 'q': '2875.5013000', 'V': '1323', 'Q': '1995.2761000', 'B': '0'}}
== 2024-02-28 10:07:00.650751 writeLog== | k线完结,{'e': 'kline', 'E': 1709086020596, 's': 'AGLDUSDT', 'k': {'t': 1709085960000, 'T': 1709086019999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671720, 'L': 56671829, 'o': '1.5060000', 'c': '1.5019000', 'h': '1.5061000', 'l': '1.5012000', 'v': '5706', 'n': 110, 'x': True, 'q': '8577.8621000', 'V': '1915', 'Q': '2878.6829000', 'B': '0'}}
== 2024-02-28 10:07:53.429389 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709086072994, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:08:03.149795 writeLog== | k线完结,{'e': 'kline', 'E': 1709086083000, 's': 'AGLDUSDT', 'k': {'t': 1709086020000, 'T': 1709086079999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671830, 'L': 56671901, 'o': '1.5017000', 'c': '1.5076000', 'h': '1.5085000', 'l': '1.5017000', 'v': '3192', 'n': 72, 'x': True, 'q': '4810.9109000', 'V': '2678', 'Q': '4035.9253000', 'B': '0'}}
== 2024-02-28 10:09:00.918289 writeLog== | k线完结,{'e': 'kline', 'E': 1709086140880, 's': 'AGLDUSDT', 'k': {'t': 1709086080000, 'T': 1709086139999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671902, 'L': 56671926, 'o': '1.5083000', 'c': '1.5070000', 'h': '1.5083000', 'l': '1.5067000', 'v': '2218', 'n': 25, 'x': True, 'q': '3342.9337000', 'V': '1470', 'Q': '2215.4939000', 'B': '0'}}
== 2024-02-28 10:10:03.069526 writeLog== | k线完结,{'e': 'kline', 'E': 1709086203001, 's': 'AGLDUSDT', 'k': {'t': 1709086140000, 'T': 1709086199999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671927, 'L': 56672009, 'o': '1.5071000', 'c': '1.5080000', 'h': '1.5088000', 'l': '1.5063000', 'v': '3908', 'n': 83, 'x': True, 'q': '5891.8529000', 'V': '3240', 'Q': '4884.8020000', 'B': '0'}}
== 2024-02-28 10:10:25.532703 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709086225520, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:11:05.073320 writeLog== | k线完结,{'e': 'kline', 'E': 1709086263001, 's': 'AGLDUSDT', 'k': {'t': 1709086200000, 'T': 1709086259999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672010, 'L': 56672065, 'o': '1.5080000', 'c': '1.5064000', 'h': '1.5084000', 'l': '1.5064000', 'v': '1559', 'n': 56, 'x': True, 'q': '2349.0337000', 'V': '1034', 'Q': '1558.0016000', 'B': '0'}}
== 2024-02-28 10:11:31.540044 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709086291538, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:12:04.853812 writeLog== | k线完结,{'e': 'kline', 'E': 1709086321373, 's': 'AGLDUSDT', 'k': {'t': 1709086260000, 'T': 1709086319999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672066, 'L': 56672094, 'o': '1.5062000', 'c': '1.5031000', 'h': '1.5062000', 'l': '1.5030000', 'v': '837', 'n': 29, 'x': True, 'q': '1258.7706000', 'V': '337', 'Q': '506.7697000', 'B': '0'}}
== 2024-02-28 10:12:44.881193 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709086362448, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:13:00.488626 writeLog== | k线完结,{'e': 'kline', 'E': 1709086380077, 's': 'AGLDUSDT', 'k': {'t': 1709086320000, 'T': 1709086379999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672095, 'L': 56672177, 'o': '1.5030000', 'c': '1.5029000', 'h': '1.5030000', 'l': '1.5007000', 'v': '4180', 'n': 83, 'x': True, 'q': '6275.9126000', 'V': '841', 'Q': '1262.7722000', 'B': '0'}}
== 2024-02-28 10:14:05.186013 writeLog== | k线完结,{'e': 'kline', 'E': 1709086443000, 's': 'AGLDUSDT', 'k': {'t': 1709086380000, 'T': 1709086439999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672178, 'L': 56672261, 'o': '1.5029000', 'c': '1.5040000', 'h': '1.5059000', 'l': '1.5024000', 'v': '3041', 'n': 84, 'x': True, 'q': '4576.4060000', 'V': '2641', 'Q': '3974.6470000', 'B': '0'}}
== 2024-02-28 10:15:03.123688 writeLog== | k线完结,{'e': 'kline', 'E': 1709086503001, 's': 'AGLDUSDT', 'k': {'t': 1709086440000, 'T': 1709086499999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672262, 'L': 56672285, 'o': '1.5039000', 'c': '1.5054000', 'h': '1.5054000', 'l': '1.5039000', 'v': '755', 'n': 24, 'x': True, 'q': '1136.0171000', 'V': '634', 'Q': '953.9670000', 'B': '0'}}
== 2024-02-28 10:16:03.071568 writeLog== | k线完结,{'e': 'kline', 'E': 1709086563001, 's': 'AGLDUSDT', 'k': {'t': 1709086500000, 'T': 1709086559999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672286, 'L': 56672345, 'o': '1.5065000', 'c': '1.5043000', 'h': '1.5076000', 'l': '1.5043000', 'v': '2044', 'n': 60, 'x': True, 'q': '3078.1795000', 'V': '934', 'Q': '1407.3892000', 'B': '0'}}
== 2024-02-28 10:17:02.633475 writeLog== | k线完结,{'e': 'kline', 'E': 1709086620548, 's': 'AGLDUSDT', 'k': {'t': 1709086560000, 'T': 1709086619999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672346, 'L': 56672396, 'o': '1.5039000', 'c': '1.5035000', 'h': '1.5043000', 'l': '1.5026000', 'v': '1230', 'n': 51, 'x': True, 'q': '1848.9631000', 'V': '798', 'Q': '1199.6404000', 'B': '0'}}
== 2024-02-28 10:18:03.101378 writeLog== | k线完结,{'e': 'kline', 'E': 1709086683001, 's': 'AGLDUSDT', 'k': {'t': 1709086620000, 'T': 1709086679999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672397, 'L': 56672426, 'o': '1.5032000', 'c': '1.5021000', 'h': '1.5040000', 'l': '1.5021000', 'v': '1810', 'n': 30, 'x': True, 'q': '2721.5106000', 'V': '1044', 'Q': '1569.9869000', 'B': '0'}}
== 2024-02-28 10:18:42.960609 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709086722959, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:19:03.182901 writeLog== | k线完结,{'e': 'kline', 'E': 1709086743000, 's': 'AGLDUSDT', 'k': {'t': 1709086680000, 'T': 1709086739999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672427, 'L': 56672443, 'o': '1.5019000', 'c': '1.5031000', 'h': '1.5031000', 'l': '1.5016000', 'v': '250', 'n': 17, 'x': True, 'q': '375.4742000', 'V': '167', 'Q': '250.8328000', 'B': '0'}}
== 2024-02-28 10:20:00.805040 writeLog== | k线完结,{'e': 'kline', 'E': 1709086800680, 's': 'AGLDUSDT', 'k': {'t': 1709086740000, 'T': 1709086799999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672444, 'L': 56672485, 'o': '1.5038000', 'c': '1.5048000', 'h': '1.5060000', 'l': '1.5038000', 'v': '1542', 'n': 42, 'x': True, 'q': '2320.7010000', 'V': '625', 'Q': '940.5960000', 'B': '0'}}
== 2024-02-28 10:20:21.223775 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709086821179, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:21:01.800491 writeLog== | k线完结,{'e': 'kline', 'E': 1709086861768, 's': 'AGLDUSDT', 'k': {'t': 1709086800000, 'T': 1709086859999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672486, 'L': 56672566, 'o': '1.5046000', 'c': '1.5058000', 'h': '1.5077000', 'l': '1.5041000', 'v': '2933', 'n': 81, 'x': True, 'q': '4415.1463000', 'V': '1344', 'Q': '2023.8681000', 'B': '0'}}
== 2024-02-28 10:21:24.846703 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709086884605, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:22:03.139113 writeLog== | k线完结,{'e': 'kline', 'E': 1709086923000, 's': 'AGLDUSDT', 'k': {'t': 1709086860000, 'T': 1709086919999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672567, 'L': 56672592, 'o': '1.5058000', 'c': '1.5048000', 'h': '1.5065000', 'l': '1.5048000', 'v': '669', 'n': 26, 'x': True, 'q': '1007.1989000', 'V': '81', 'Q': '121.9685000', 'B': '0'}}
== 2024-02-28 10:22:29.073190 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709086948878, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:23:03.390891 writeLog== | k线完结,{'e': 'kline', 'E': 1709086982323, 's': 'AGLDUSDT', 'k': {'t': 1709086920000, 'T': 1709086979999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672593, 'L': 56672607, 'o': '1.5049000', 'c': '1.5046000', 'h': '1.5051000', 'l': '1.5046000', 'v': '470', 'n': 15, 'x': True, 'q': '707.2419000', 'V': '150', 'Q': '225.7553000', 'B': '0'}}
== 2024-02-28 10:23:31.559886 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709087011559, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:24:03.078286 writeLog== | k线完结,{'e': 'kline', 'E': 1709087043001, 's': 'AGLDUSDT', 'k': {'t': 1709086980000, 'T': 1709087039999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672608, 'L': 56672644, 'o': '1.5048000', 'c': '1.5061000', 'h': '1.5061000', 'l': '1.5048000', 'v': '1519', 'n': 37, 'x': True, 'q': '2286.8183000', 'V': '1147', 'Q': '1726.8090000', 'B': '0'}}
== 2024-02-28 10:25:01.767637 writeLog== | k线完结,{'e': 'kline', 'E': 1709087101626, 's': 'AGLDUSDT', 'k': {'t': 1709087040000, 'T': 1709087099999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672645, 'L': 56672664, 'o': '1.5063000', 'c': '1.5069000', 'h': '1.5069000', 'l': '1.5060000', 'v': '308', 'n': 20, 'x': True, 'q': '463.9955000', 'V': '290', 'Q': '436.8875000', 'B': '0'}}
== 2024-02-28 10:26:03.269340 writeLog== | k线完结,{'e': 'kline', 'E': 1709087163000, 's': 'AGLDUSDT', 'k': {'t': 1709087100000, 'T': 1709087159999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672665, 'L': 56672708, 'o': '1.5069000', 'c': '1.5077000', 'h': '1.5079000', 'l': '1.5069000', 'v': '1201', 'n': 44, 'x': True, 'q': '1810.2922000', 'V': '632', 'Q': '952.5119000', 'B': '0'}}
== 2024-02-28 10:26:18.918363 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709087178848, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:27:01.165928 writeLog== | k线完结,{'e': 'kline', 'E': 1709087221143, 's': 'AGLDUSDT', 'k': {'t': 1709087160000, 'T': 1709087219999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672709, 'L': 56672789, 'o': '1.5073000', 'c': '1.5084000', 'h': '1.5099000', 'l': '1.5072000', 'v': '3191', 'n': 81, 'x': True, 'q': '4814.1954000', 'V': '3113', 'Q': '4696.4791000', 'B': '0'}}
== 2024-02-28 10:28:18.622481 writeLog== | k线完结,{'e': 'kline', 'E': 1709087282269, 's': 'AGLDUSDT', 'k': {'t': 1709087220000, 'T': 1709087279999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672790, 'L': 56672838, 'o': '1.5087000', 'c': '1.5092000', 'h': '1.5098000', 'l': '1.5085000', 'v': '1661', 'n': 49, 'x': True, 'q': '2506.6505000', 'V': '1181', 'Q': '1782.4445000', 'B': '0'}}
== 2024-02-28 10:29:03.086321 writeLog== | k线完结,{'e': 'kline', 'E': 1709087343000, 's': 'AGLDUSDT', 'k': {'t': 1709087280000, 'T': 1709087339999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672839, 'L': 56672870, 'o': '1.5091000', 'c': '1.5078000', 'h': '1.5093000', 'l': '1.5078000', 'v': '1893', 'n': 32, 'x': True, 'q': '2856.5100000', 'V': '855', 'Q': '1290.3059000', 'B': '0'}}
== 2024-02-28 10:30:03.369842 writeLog== | k线完结,{'e': 'kline', 'E': 1709087403001, 's': 'AGLDUSDT', 'k': {'t': 1709087340000, 'T': 1709087399999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672871, 'L': 56672898, 'o': '1.5082000', 'c': '1.5086000', 'h': '1.5086000', 'l': '1.5076000', 'v': '1039', 'n': 28, 'x': True, 'q': '1567.2745000', 'V': '970', 'Q': '1463.2156000', 'B': '0'}}
== 2024-02-28 10:30:12.058038 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709087412057, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:31:03.038801 writeLog== | k线完结,{'e': 'kline', 'E': 1709087463001, 's': 'AGLDUSDT', 'k': {'t': 1709087400000, 'T': 1709087459999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672899, 'L': 56672933, 'o': '1.5085000', 'c': '1.5070000', 'h': '1.5090000', 'l': '1.5070000', 'v': '1486', 'n': 35, 'x': True, 'q': '2240.8639000', 'V': '340', 'Q': '512.9727000', 'B': '0'}}
== 2024-02-28 10:32:03.739329 writeLog== | k线完结,{'e': 'kline', 'E': 1709087523001, 's': 'AGLDUSDT', 'k': {'t': 1709087460000, 'T': 1709087519999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672934, 'L': 56672970, 'o': '1.5066000', 'c': '1.5053000', 'h': '1.5066000', 'l': '1.5049000', 'v': '948', 'n': 37, 'x': True, 'q': '1426.9168000', 'V': '277', 'Q': '416.8928000', 'B': '0'}}
== 2024-02-28 10:33:01.830959 writeLog== | k线完结,{'e': 'kline', 'E': 1709087580181, 's': 'AGLDUSDT', 'k': {'t': 1709087520000, 'T': 1709087579999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672971, 'L': 56672996, 'o': '1.5051000', 'c': '1.5078000', 'h': '1.5078000', 'l': '1.5050000', 'v': '1301', 'n': 26, 'x': True, 'q': '1959.6813000', 'V': '939', 'Q': '1414.5412000', 'B': '0'}}
== 2024-02-28 10:34:03.045327 writeLog== | k线完结,{'e': 'kline', 'E': 1709087643000, 's': 'AGLDUSDT', 'k': {'t': 1709087580000, 'T': 1709087639999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56672997, 'L': 56673055, 'o': '1.5073000', 'c': '1.5058000', 'h': '1.5074000', 'l': '1.5058000', 'v': '1838', 'n': 59, 'x': True, 'q': '2769.3800000', 'V': '688', 'Q': '1036.6929000', 'B': '0'}}
== 2024-02-28 10:35:03.229170 writeLog== | k线完结,{'e': 'kline', 'E': 1709087703001, 's': 'AGLDUSDT', 'k': {'t': 1709087640000, 'T': 1709087699999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56673056, 'L': 56673071, 'o': '1.5062000', 'c': '1.5051000', 'h': '1.5062000', 'l': '1.5051000', 'v': '361', 'n': 16, 'x': True, 'q': '543.5190000', 'V': '0', 'Q': '0', 'B': '0'}}
== 2024-02-28 10:36:02.143039 writeLog== | k线完结,{'e': 'kline', 'E': 1709087761267, 's': 'AGLDUSDT', 'k': {'t': 1709087700000, 'T': 1709087759999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56673072, 'L': 56673122, 'o': '1.5049000', 'c': '1.5040000', 'h': '1.5049000', 'l': '1.5040000', 'v': '1437', 'n': 51, 'x': True, 'q': '2161.8964000', 'V': '428', 'Q': '643.9004000', 'B': '0'}}
== 2024-02-28 10:37:03.490059 writeLog== | k线完结,{'e': 'kline', 'E': 1709087823001, 's': 'AGLDUSDT', 'k': {'t': 1709087760000, 'T': 1709087819999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56673123, 'L': 56673141, 'o': '1.5037000', 'c': '1.5052000', 'h': '1.5058000', 'l': '1.5037000', 'v': '362', 'n': 19, 'x': True, 'q': '544.8792000', 'V': '110', 'Q': '165.4671000', 'B': '0'}}
== 2024-02-28 10:37:45.606709 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709087864720, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:38:12.516951 writeLog== | k线完结,{'e': 'kline', 'E': 1709087882084, 's': 'AGLDUSDT', 'k': {'t': 1709087820000, 'T': 1709087879999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56673142, 'L': 56673155, 'o': '1.5052000', 'c': '1.5054000', 'h': '1.5061000', 'l': '1.5052000', 'v': '278', 'n': 14, 'x': True, 'q': '418.6337000', 'V': '46', 'Q': '69.2434000', 'B': '0'}}
== 2024-02-28 10:38:51.807446 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709087931087, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:39:03.195886 writeLog== | k线完结,{'e': 'kline', 'E': 1709087943001, 's': 'AGLDUSDT', 'k': {'t': 1709087880000, 'T': 1709087939999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56673156, 'L': 56673208, 'o': '1.5053000', 'c': '1.5035000', 'h': '1.5054000', 'l': '1.5031000', 'v': '1294', 'n': 53, 'x': True, 'q': '1946.8472000', 'V': '539', 'Q': '810.9534000', 'B': '0'}}
== 2024-02-28 10:39:56.344570 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709087995629, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:40:01.591986 writeLog== | k线完结,{'e': 'kline', 'E': 1709088001542, 's': 'AGLDUSDT', 'k': {'t': 1709087940000, 'T': 1709087999999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56673209, 'L': 56673236, 'o': '1.5036000', 'c': '1.5051000', 'h': '1.5051000', 'l': '1.5032000', 'v': '1116', 'n': 28, 'x': True, 'q': '1678.9184000', 'V': '857', 'Q': '1289.4038000', 'B': '0'}}
== 2024-02-28 10:41:02.073661 writeLog== | k线完结,{'e': 'kline', 'E': 1709088060234, 's': 'AGLDUSDT', 'k': {'t': 1709088000000, 'T': 1709088059999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56673237, 'L': 56673275, 'o': '1.5047000', 'c': '1.5038000', 'h': '1.5051000', 'l': '1.5036000', 'v': '874', 'n': 39, 'x': True, 'q': '1314.7971000', 'V': '260', 'Q': '391.2154000', 'B': '0'}}
== 2024-02-28 10:41:14.794291 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709088074793, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 10:42:03.061684 writeLog== | k线完结,{'e': 'kline', 'E': 1709088123000, 's': 'AGLDUSDT', 'k': {'t': 1709088060000, 'T': 1709088119999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56673276, 'L': 56673341, 'o': '1.5035000', 'c': '1.5058000', 'h': '1.5067000', 'l': '1.5029000', 'v': '2694', 'n': 66, 'x': True, 'q': '4052.9724000', 'V': '2300', 'Q': '3460.4649000', 'B': '0'}}
